type,parent_name,name,url,status
category,Kesehatan,Suplemen Kewanitaan,https://www.tokopedia.com/p/kesehatan/kesehatan-wanita/suplemen-kewanitaan,
category,Kesehatan,Kesehatan Wanita,https://www.tokopedia.com/p/kesehatan/kesehatan-wanita,
category,Kesehatan,Lainnya,https://www.tokopedia.com/p/kesehatan/lainnya,
category,Kesehatan,Masker Medis,https://www.tokopedia.com/p/kesehatan/masker-medis-pelindung-wajah/masker-medis,
category,Kesehatan,Pelindung Wajah,https://www.tokopedia.com/p/kesehatan/masker-medis-pelindung-wajah/pelindung-wajah,
category,Kesehatan,Masker Medis & Pelindung Wajah,https://www.tokopedia.com/p/kesehatan/masker-medis-pelindung-wajah,
category,Kesehatan,Obat Alergi,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-alergi,
category,Kesehatan,Obat Anti Inflamasi,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-anti-inflamasi,
category,Kesehatan,Obat Anti Nyeri,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-anti-nyeri,
category,Kesehatan,Obat Antibiotik & Anti jamur,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-antibiotik-anti-jamur,
category,Kesehatan,Obat Antimalaria,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-antimalaria,
category,Kesehatan,Obat Antivirus,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-antivirus,
category,Kesehatan,Obat Asma,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-asma,
category,Kesehatan,Obat Batuk & Pilek,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-batuk-pilek,
category,Kesehatan,Obat Diabetes,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-diabetes,
category,Kesehatan,"Obat Fertilitas, Hormon & Kontrasepsi",https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-fertilitas-hormon-kontrasepsi,
category,Kesehatan,Obat Gangguan Saraf & Otak,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-gangguan-saraf-otak,
category,Kesehatan,Obat Gangguan THT ,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-gangguan-tht,
category,Kesehatan,Obat Herbal,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-herbal,
category,Kesehatan,Obat Hipertensi,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-hipertensi,
category,Kesehatan,Obat Ibu & Anak,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-ibu-anak,
category,Kesehatan,Obat Jantung,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-jantung,
category,Kesehatan,Obat Jerawat,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-jerawat,
category,Kesehatan,Obat Kanker,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-kanker,
category,Kesehatan,Obat Kolestrol,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-kolestrol,
category,Kesehatan,Obat Kulit & Rambut,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-kulit-rambut,
category,Kesehatan,Obat Lainnya,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-lainnya,
category,Kesehatan,Obat Mata,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-mata,
category,Kesehatan,Obat Mual & Pencernaan,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-mual-pencernaan,
category,Kesehatan,Obat Mulut,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-mulut,
category,Kesehatan,"Obat Otot, Tulang & Sendi",https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-otot-tulang-sendi,
category,Kesehatan,Obat Pencernaan & Penyakit Lainnya,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-pencernaan-penyakit-lainnya,
category,Kesehatan,Obat Sakit Kepala & Demam,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-sakit-kepala-demam,
category,Kesehatan,Obat Saluran Kemih & Prostat,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-saluran-kemih-prostat,
category,Kesehatan,Obat Telinga,https://www.tokopedia.com/p/kesehatan/obat-obatan/obat-telinga,
category,Kesehatan,Obat - Obatan,https://www.tokopedia.com/p/kesehatan/obat-obatan,
category,Kesehatan,Contact Cleaner,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/contact-cleaner,
category,Kesehatan,Deterjen Laundry,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/deterjen-laundry,
category,Kesehatan,Karbol,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/karbol,
category,Kesehatan,Pembersih Toilet,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/pembersih-toilet,
category,Kesehatan,Pengharum Ruangan,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/pengharum-ruangan,
category,Kesehatan,Pest Control,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/pest-control,
category,Kesehatan,Pewangi Pelembut Pakaian,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/pewangi-pelembut-pakaian,
category,Kesehatan,Sabun Cuci Piring,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/sabun-cuci-piring,
category,Kesehatan,Tissue,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/tissue,
category,Kesehatan,Toilet Seat Spray,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan/toilet-seat-spray,
category,Kesehatan,Perlengkapan Kebersihan,https://www.tokopedia.com/p/kesehatan/perlengkapan-kebersihan,
category,Kesehatan,Alat Bantu Pendengaran,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-bantu-pendengaran,
category,Kesehatan,Alat Bantu Penglihatan,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-bantu-penglihatan,
category,Kesehatan,Alat Bantu Pernafasan,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-bantu-pernafasan,
category,Kesehatan,Alat Diagnosa,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-diagnosa,
category,Kesehatan,Alat Diagnosa Antigen,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-diagnosa-antigen,
category,Kesehatan,Alat Laboratorium,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-laboratorium,
category,Kesehatan,Alat Pelangsing,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-pelangsing,
category,Kesehatan,Alat Penunjang Gerak,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-penunjang-gerak,
category,Kesehatan,Alat Pijat,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-pijat,
category,Kesehatan,Alat Terapi,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/alat-terapi,
category,Kesehatan,Behel,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/behel,
category,Kesehatan,Diaper Dewasa,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/diaper-dewasa,
category,Kesehatan,Disposable Consumable,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/disposable-consumable,
category,Kesehatan,Earmuff,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/earmuff,
category,Kesehatan,Peralatan P3K,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/peralatan-p3k,
category,Kesehatan,Peralatan Rumah Sakit Emergency,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/peralatan-rumah-sakit-emergency,
category,Kesehatan,Seragam Medis,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/seragam-medis,
category,Kesehatan,Termometer,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/termometer,
category,Kesehatan,Timbangan Badan,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis/timbangan-badan,
category,Kesehatan,Perlengkapan Medis,https://www.tokopedia.com/p/kesehatan/perlengkapan-medis,
category,Kesehatan,Alat Bantu Seksual,https://www.tokopedia.com/p/kesehatan/produk-dewasa/alat-bantu-seksual,
category,Kesehatan,Alat Kontrasepsi,https://www.tokopedia.com/p/kesehatan/produk-dewasa/alat-kontrasepsi,
category,Kesehatan,Pelumas,https://www.tokopedia.com/p/kesehatan/produk-dewasa/pelumas,
category,Kesehatan,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,
category,Kesehatan,Suplemen Vitalitas Pria,https://www.tokopedia.com/p/kesehatan/produk-dewasa/suplemen-vitalitas-pria,
category,Kesehatan,Produk Dewasa,https://www.tokopedia.com/p/kesehatan/produk-dewasa,
category,Kesehatan,Lainnya,https://www.tokopedia.com/p/kesehatan/suplemen-diet/lainnya,
category,Kesehatan,Obat Pelangsing,https://www.tokopedia.com/p/kesehatan/suplemen-diet/obat-pelangsing,
category,Kesehatan,Penambah Berat Badan,https://www.tokopedia.com/p/kesehatan/suplemen-diet/penambah-berat-badan,
category,Kesehatan,Suplemen Fitnes,https://www.tokopedia.com/p/kesehatan/suplemen-diet/suplemen-fitnes,
category,Kesehatan,Suplemen Diet,https://www.tokopedia.com/p/kesehatan/suplemen-diet,
category,Kesehatan,Tes Kehamilan,https://www.tokopedia.com/p/kesehatan/tes-kehamilan-dan-masa-subur/tes-kehamilan,
category,Kesehatan,Tes Masa Subur,https://www.tokopedia.com/p/kesehatan/tes-kehamilan-dan-masa-subur/tes-masa-subur,
category,Kesehatan,Tes Kehamilan dan Masa Subur,https://www.tokopedia.com/p/kesehatan/tes-kehamilan-dan-masa-subur,
category,Kesehatan,Balsam,https://www.tokopedia.com/p/kesehatan/tulang-otot-sendi/balsam,
category,Kesehatan,Koyo,https://www.tokopedia.com/p/kesehatan/tulang-otot-sendi/koyo,
category,Kesehatan,Minyak Pijat,https://www.tokopedia.com/p/kesehatan/tulang-otot-sendi/minyak-pijat,
category,Kesehatan,Salep Otot,https://www.tokopedia.com/p/kesehatan/tulang-otot-sendi/salep-otot,
category,Kesehatan,Tulang Otot & Sendi,https://www.tokopedia.com/p/kesehatan/tulang-otot-sendi,
category,Kesehatan,Calcium,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/calcium,
category,Kesehatan,Sistem Kekebalan Tubuh,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/sistem-kekebalan-tubuh,
category,Kesehatan,Suplemen Vitamin Rambut,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/suplemen-vitamin-rambut,
category,Kesehatan,Vitamin & Nutrisi,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-nutrisi,
category,Kesehatan,Vitamin A,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-a,
category,Kesehatan,Vitamin Anak,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-anak,
category,Kesehatan,Vitamin B,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-b,
category,Kesehatan,Vitamin Bayi,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-bayi,
category,Kesehatan,Vitamin C,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-c,
category,Kesehatan,Vitamin D,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-d,
category,Kesehatan,Vitamin E,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-e,
category,Kesehatan,Vitamin Ibu Hamil,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin/vitamin-ibu-hamil,
category,Kesehatan,Vitamin & Multivitamin,https://www.tokopedia.com/p/kesehatan/vitamin-multivitamin,
category,,Kesehatan,https://www.tokopedia.com/p/kesehatan,
category,Komputer & Laptop,Adaptor Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/adaptor-laptop,
category,Komputer & Laptop,Alas Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/alas-laptop,
category,Komputer & Laptop,Card Readers,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/card-readers,
category,Komputer & Laptop,Cooling Pad,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/cooling-pad,
category,Komputer & Laptop,Drawing Tablet,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/drawing-tablet,
category,Komputer & Laptop,Kabel & Konektor,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/kabel-konektor,
category,Komputer & Laptop,Keyboard,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/keyboard,
category,Komputer & Laptop,Keypad,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/keypad,
category,Komputer & Laptop,Lainnya,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/lainnya,
category,Komputer & Laptop,Laptop Case,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/laptop-case,
category,Komputer & Laptop,Laptop Sleeve,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/laptop-sleeve,
category,Komputer & Laptop,Meja Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/meja-laptop,
category,Komputer & Laptop,Mouse,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/mouse,
category,Komputer & Laptop,Mouse & Keyboard Bundle,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/mouse-keyboard-bundle,
category,Komputer & Laptop,Mousepad,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/mousepad,
category,Komputer & Laptop,Protector Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/protector-laptop,
category,Komputer & Laptop,Skin Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/skin-laptop,
category,Komputer & Laptop,TV Card & Tuner,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/tv-card-tuner,
category,Komputer & Laptop,Tas Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/tas-laptop,
category,Komputer & Laptop,Webcam,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop/webcam,
category,Komputer & Laptop,Aksesoris Komputer & Laptop,https://www.tokopedia.com/p/komputer-laptop/aksesoris-komputer-laptop,
category,Komputer & Laptop,Gaming Mouse & Keyboard Bundle,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/gaming-mouse-keyboard-bundle,
category,Komputer & Laptop,Headset Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/headset-gaming,
category,Komputer & Laptop,Joystick & Wheel,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/joystick-wheel,
category,Komputer & Laptop,Joystick Game,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/joystick-game,
category,Komputer & Laptop,Keyboard Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/keyboard-gaming,
category,Komputer & Laptop,Kursi Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/kursi-gaming,
category,Komputer & Laptop,Memory Card Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/memory-card-gaming,
category,Komputer & Laptop,Mouse Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/mouse-gaming,
category,Komputer & Laptop,Mouse Pad Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/mouse-pad-gaming,
category,Komputer & Laptop,Steering Wheel,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming/steering-wheel,
category,Komputer & Laptop,Aksesoris PC Gaming,https://www.tokopedia.com/p/komputer-laptop/aksesoris-pc-gaming,
category,Komputer & Laptop,Desktop All-in-One,https://www.tokopedia.com/p/komputer-laptop/desktop-mini-pc/desktop-all-in-one,
category,Komputer & Laptop,Desktop Tower,https://www.tokopedia.com/p/komputer-laptop/desktop-mini-pc/desktop-tower,
category,Komputer & Laptop,Komputer Rakitan,https://www.tokopedia.com/p/komputer-laptop/desktop-mini-pc/komputer-rakitan,
category,Komputer & Laptop,Mini PC,https://www.tokopedia.com/p/komputer-laptop/desktop-mini-pc/mini-pc,
category,Komputer & Laptop,Desktop & Mini PC,https://www.tokopedia.com/p/komputer-laptop/desktop-mini-pc,
category,Komputer & Laptop,Kabel DVI,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-dvi,
category,Komputer & Laptop,Kabel Ethernet,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-ethernet,
category,Komputer & Laptop,Kabel FireWire,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-firewire,
category,Komputer & Laptop,Kabel Front Panel,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-front-panel,
category,Komputer & Laptop,Kabel HDMI,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-hdmi,
category,Komputer & Laptop,Kabel IDE,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-ide,
category,Komputer & Laptop,Kabel LAN,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-lan,
category,Komputer & Laptop,Kabel Power CPU,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-power-cpu,
category,Komputer & Laptop,Kabel SATA & eSATA,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-sata-esata,
category,Komputer & Laptop,Kabel USB,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-usb,
category,Komputer & Laptop,Kabel UTP,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-utp,
category,Komputer & Laptop,Kabel VGA,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/kabel-vga,
category,Komputer & Laptop,USB Hub & Extension,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor/usb-hub-extension,
category,Komputer & Laptop,Kabel & Adaptor,https://www.tokopedia.com/p/komputer-laptop/kabel-adaptor,
category,Komputer & Laptop,CPU Processor,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/cpu-processor,
category,Komputer & Laptop,Casing Komputer,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/casing-komputer,
category,Komputer & Laptop,Internal Fan & Cooler,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/internal-fan-cooler,
category,Komputer & Laptop,Internal Power Supply,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/internal-power-supply,
category,Komputer & Laptop,Motherboard,https://www.tokopedia.com/p/motherboard/komponen-komputer/komputer-laptop,
category,Komputer & Laptop,Motherboard AMD,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/motherboard-amd,
category,Komputer & Laptop,Optical Drive,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/optical-drive,
category,Komputer & Laptop,Port USB & Audio,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/port-usb-audio,
category,Komputer & Laptop,RAM Komputer,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/ram-komputer,
category,Komputer & Laptop,Sound Card,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/sound-card,
category,Komputer & Laptop,Stabilizer Komputer,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/stabilizer-komputer,
category,Komputer & Laptop,Thermal Paste,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/thermal-paste,
category,Komputer & Laptop,UPS,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/ups,
category,Komputer & Laptop,VGA Card,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer/vga-card,
category,Komputer & Laptop,Komponen Komputer,https://www.tokopedia.com/p/komputer-laptop/komponen-komputer,
category,Komputer & Laptop,Baterai Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/baterai-laptop,
category,Komputer & Laptop,Cooling Fan Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/cooling-fan-laptop,
category,Komputer & Laptop,Keyboard Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/keyboard-laptop,
category,Komputer & Laptop,LCD Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/lcd-laptop,
category,Komputer & Laptop,Mainboard Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/mainboard-laptop,
category,Komputer & Laptop,Processor Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/processor-laptop,
category,Komputer & Laptop,RAM Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop/ram-laptop,
category,Komputer & Laptop,Komponen Laptop,https://www.tokopedia.com/p/komputer-laptop/komponen-laptop,
category,Komputer & Laptop,Laptop 2 in 1,https://www.tokopedia.com/p/komputer-laptop/laptop/laptop-2-in-1,
category,Komputer & Laptop,Laptop Consumer,https://www.tokopedia.com/p/komputer-laptop/laptop/laptop-consumer,
category,Komputer & Laptop,Notebook,https://www.tokopedia.com/p/komputer-laptop/laptop/notebook,
category,Komputer & Laptop,Ultrabook,https://www.tokopedia.com/p/komputer-laptop/laptop/ultrabook,
category,Komputer & Laptop,Laptop,https://www.tokopedia.com/p/komputer-laptop/laptop,
category,Komputer & Laptop,CD & DVD Kosong,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/cd-dvd-kosong,
category,Komputer & Laptop,Disket,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/disket,
category,Komputer & Laptop,Harddisk External,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/harddisk-external,
category,Komputer & Laptop,Harddisk Internal,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/harddisk-internal,
category,Komputer & Laptop,Lainnya,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/lainnya,
category,Komputer & Laptop,SSD,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/ssd,
category,Komputer & Laptop,Storage Cases & Docking,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/storage-cases-docking,
category,Komputer & Laptop,USB Flash Disk,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data/usb-flash-disk,
category,Komputer & Laptop,Media Penyimpanan Data,https://www.tokopedia.com/p/komputer-laptop/media-penyimpanan-data,
category,Komputer & Laptop,Case Memory Card,https://www.tokopedia.com/p/komputer-laptop/memory-card/case-memory-card,
category,Komputer & Laptop,Compact Flash,https://www.tokopedia.com/p/komputer-laptop/memory-card/compact-flash,
category,Komputer & Laptop,MMC,https://www.tokopedia.com/p/komputer-laptop/memory-card/mmc,
category,Komputer & Laptop,Memory Card Adapter,https://www.tokopedia.com/p/komputer-laptop/memory-card/memory-card-adapter,
category,Komputer & Laptop,Memory Stick Micro M2,https://www.tokopedia.com/p/komputer-laptop/memory-card/memory-stick-micro-m2,
category,Komputer & Laptop,Memory Stick Pro Duo,https://www.tokopedia.com/p/komputer-laptop/memory-card/memory-stick-pro-duo,
category,Komputer & Laptop,Memory Stick Pro-HG Duo,https://www.tokopedia.com/p/komputer-laptop/memory-card/memory-stick-pro-hg-duo,
category,Komputer & Laptop,SD Card,https://www.tokopedia.com/p/komputer-laptop/memory-card/sd-card,
category,Komputer & Laptop,microSD Card,https://www.tokopedia.com/p/komputer-laptop/memory-card/microsd-card,
category,Komputer & Laptop,miniSD Card,https://www.tokopedia.com/p/komputer-laptop/memory-card/minisd-card,
category,Komputer & Laptop,Memory Card,https://www.tokopedia.com/p/komputer-laptop/memory-card,
category,Komputer & Laptop,Monitor LCD,https://www.tokopedia.com/p/komputer-laptop/monitor/monitor-lcd,
category,Komputer & Laptop,Monitor LED,https://www.tokopedia.com/p/komputer-laptop/monitor/monitor-led,
category,Komputer & Laptop,Monitor Tabung,https://www.tokopedia.com/p/komputer-laptop/monitor/monitor-tabung,
category,Komputer & Laptop,Monitor,https://www.tokopedia.com/p/komputer-laptop/monitor,
category,Komputer & Laptop,Adapter,https://www.tokopedia.com/p/komputer-laptop/networking/adapter,
category,Komputer & Laptop,KVM Switch,https://www.tokopedia.com/p/komputer-laptop/networking/kvm-switch,
category,Komputer & Laptop,Modem Pool,https://www.tokopedia.com/p/komputer-laptop/networking/modem-pool,
category,Komputer & Laptop,Modem USB,https://www.tokopedia.com/p/komputer-laptop/networking/modem-usb,
category,Komputer & Laptop,Modem Wifi,https://www.tokopedia.com/p/komputer-laptop/networking/modem-wifi,
category,Komputer & Laptop,Network Card,https://www.tokopedia.com/p/komputer-laptop/networking/network-card,
category,Komputer & Laptop,Network Transceiver,https://www.tokopedia.com/p/komputer-laptop/networking/network-transceiver,
category,Komputer & Laptop,Optical Power Meter,https://www.tokopedia.com/p/komputer-laptop/networking/optical-power-meter,
category,Komputer & Laptop,Penguat Sinyal,https://www.tokopedia.com/p/komputer-laptop/networking/penguat-sinyal,
category,Komputer & Laptop,Power Over Ethernet,https://www.tokopedia.com/p/komputer-laptop/networking/power-over-ethernet,
category,Komputer & Laptop,Powerline,https://www.tokopedia.com/p/komputer-laptop/networking/powerline,
category,Komputer & Laptop,Print Server,https://www.tokopedia.com/p/komputer-laptop/networking/print-server,
category,Komputer & Laptop,Router,https://www.tokopedia.com/p/komputer-laptop/networking/router,
category,Komputer & Laptop,Switch Internet,https://www.tokopedia.com/p/komputer-laptop/networking/switch-internet,
category,Komputer & Laptop,Networking,https://www.tokopedia.com/p/komputer-laptop/networking,
category,Komputer & Laptop,Laptop Gaming,https://www.tokopedia.com/p/komputer-laptop/pc-laptop-gaming/laptop-gaming,
category,Komputer & Laptop,PC Gaming,https://www.tokopedia.com/p/komputer-laptop/pc-laptop-gaming/pc-gaming,
category,Komputer & Laptop,PC & Laptop Gaming,https://www.tokopedia.com/p/komputer-laptop/pc-laptop-gaming,
category,Komputer & Laptop,Printer All in One,https://www.tokopedia.com/p/komputer-laptop/printer/printer-all-in-one,
category,Komputer & Laptop,Printer Barcode,https://www.tokopedia.com/p/komputer-laptop/printer/printer-barcode,
category,Komputer & Laptop,Printer Dot Matrix,https://www.tokopedia.com/p/komputer-laptop/printer/printer-dot-matrix,
category,Komputer & Laptop,Printer Ink Jet,https://www.tokopedia.com/p/komputer-laptop/printer/printer-ink-jet,
category,Komputer & Laptop,Printer Laser Color,https://www.tokopedia.com/p/komputer-laptop/printer/printer-laser-color,
category,Komputer & Laptop,Printer Laser Mono,https://www.tokopedia.com/p/komputer-laptop/printer/printer-laser-mono,
category,Komputer & Laptop,Printer Thermal,https://www.tokopedia.com/p/komputer-laptop/printer/printer-thermal,
category,Komputer & Laptop,Scanner,https://www.tokopedia.com/p/komputer-laptop/printer/scanner,
category,Komputer & Laptop,Spare part Printer,https://www.tokopedia.com/p/komputer-laptop/printer/spare-part-printer,
category,Komputer & Laptop,Tinta Printer,https://www.tokopedia.com/p/komputer-laptop/printer/tinta-printer,
category,Komputer & Laptop,Toner Printer,https://www.tokopedia.com/p/komputer-laptop/printer/toner-printer,
category,Komputer & Laptop,Printer,https://www.tokopedia.com/p/komputer-laptop/printer,
category,Komputer & Laptop,Anti-Virus,https://www.tokopedia.com/p/komputer-laptop/software/anti-virus,
category,Komputer & Laptop,Edukasi,https://www.tokopedia.com/p/komputer-laptop/software/edukasi,
category,Komputer & Laptop,Multimedia,https://www.tokopedia.com/p/komputer-laptop/software/multimedia,
category,Komputer & Laptop,Sistem Operasi,https://www.tokopedia.com/p/komputer-laptop/software/sistem-operasi,
category,Komputer & Laptop,Work Services,https://www.tokopedia.com/p/komputer-laptop/software/work-services,
category,Komputer & Laptop,Software,https://www.tokopedia.com/p/komputer-laptop/software,
category,,Komputer & Laptop,https://www.tokopedia.com/p/komputer-laptop,
category,,Logam Mulia,https://www.tokopedia.com/p/logam-mulia,
